Id,SalePrice
1461,116461.15245183332
1462,161070.03037750005
1463,183434.43075170775
1464,182957.8487740479
1465,190669.47634266497
1466,179492.25323024203
1467,182974.98546080216
1468,174339.7502769912
1469,188617.28638453144
1470,122427.31330176545
1471,189353.34571821432
1472,91225.82606602422
1473,91087.9342845896
1474,151829.36139251816
1475,123802.57883939618
1476,396559.0803616304
1477,251569.60213903312
1478,303256.73291936377
1479,297498.18014106
1480,530994.080854796
1481,334153.62785519595
1482,207314.68639844554
1483,187829.15352772534
1484,165635.63333341127
1485,175770.30699703438
1486,199765.44663430683
1487,368464.82477194833
1488,242329.72832437814
1489,194525.3423887337
1490,240814.36320471013
1491,194846.40177737703
1492,93926.400356507
1493,183373.68368226904
1494,315831.357493047
1495,310802.9807458737
1496,243753.4553014887
1497,191295.7080219888
1498,154687.13873902638
1499,157819.77349606456
1500,156886.75893910357
1501,173708.77654808326
1502,150238.63906890881
1503,263539.9393265533
1504,242131.35667559385
1505,232549.41957802893
1506,192618.36051823525
1507,244944.62961945147
1508,200234.87418745496
1509,165301.7950057386
1510,151346.12725597425
1511,155038.43959132204
1512,183707.74455910327
1513,147517.48266219042
1514,161621.57082031172
1515,181630.88516431078
1516,145040.27441119938
1517,154200.5452683005
1518,134272.5261282358
1519,206910.35126878714
1520,136381.42806729017
1521,135862.8458404987
1522,159300.19880335787
1523,107312.75078059299
1524,126999.17961435072
1525,125162.31282120213
1526,126548.05829742941
1527,113012.46393973842
1528,135969.45428936547
1529,147307.5306769995
1530,165361.20377765773
1531,108959.79847737063
1532,99112.73812644619
1533,150735.06449353293
1534,114088.73054308895
1535,145162.57989093472
1536,112882.03206100807
1537,70575.04381753229
1538,164797.51502460768
1539,198676.37729065833
1540,101720.83039291199
1541,153206.7648368601
1542,137223.06921259305
1543,192908.2438673625
1544,88687.05129587746
1545,119827.79679835358
1546,123664.80586798543
1547,130829.06577473605
1548,138057.9912773586
1549,119686.34538179434
1550,130601.92326057269
1551,104213.97044101171
1552,131259.61119500376
1553,157317.8236956109
1554,126782.9551206602
1555,171922.98645423024
1556,112072.26900794447
1557,111408.45556878178
1558,97251.96894286718
1559,92340.1640648206
1560,150126.04674158152
1561,145666.3578824984
1562,127094.76752524273
1563,115718.6138464588
1564,145877.34878877449
1565,146533.147562039
1566,241630.39016262454
1567,68822.61466144686
1568,227814.9869143865
1569,130724.34501763873
1570,140114.15464291768
1571,126511.4297366209
1572,143165.30169779772
1573,202200.6497881505
1574,116096.94145673604
1575,199925.10903846473
1576,265015.05603398854
1577,183165.76559530047
1578,177665.93865890946
1579,139264.5571225198
1580,183146.2031202964
1581,165077.37359485938
1582,130394.36934492773
1583,324051.3384695298
1584,230245.7051750213
1585,140845.28114086093
1586,66352.67613330734
1587,109328.94424896981
1588,144592.72134815066
1589,103343.78509385682
1590,128048.64515996941
1591,102070.70256290847
1592,114157.95552974775
1593,125271.08649729824
1594,127114.80341387709
1595,112906.83156906941
1596,234898.77079671406
1597,190800.7240846067
1598,208612.0629315011
1599,156417.7386277024
1600,159060.94120758885
1601,62059.732358278234
1602,108047.15054321905
1603,100749.03705941002
1604,284905.7680292179
1605,255648.3051328452
1606,177275.2554291654
1607,176367.520380248
1608,207846.06565989833
1609,181985.84123273703
1610,164585.40955962148
1611,150691.3447150061
1612,183679.64386946635
1613,160522.61012037052
1614,127226.17925084528
1615,88968.17744599323
1616,76618.12556436344
1617,89934.85537154163
1618,120089.38010474919
1619,148775.63300267849
1620,149275.61276177154
1621,132143.91208397015
1622,144827.35890060102
1623,271641.2672718765
1624,224840.73721250353
1625,125485.64596806419
1626,167167.2425366969
1627,177916.2360837056
1628,267439.7509662766
1629,173898.36184707866
1630,339255.06878338935
1631,214110.81665981605
1632,267625.3060274878
1633,161870.3733336624
1634,197110.64345043438
1635,184542.3424873625
1636,163157.81942700935
1637,207703.87335594988
1638,216029.48453719245
1639,176967.80846614213
1640,255884.69353798358
1641,170541.28284302092
1642,236888.04224612017
1643,245881.53999781166
1644,234534.37492907347
1645,195654.8904302648
1646,159477.54993833575
1647,155928.13653372362
1648,142588.66475645732
1649,144166.38229414666
1650,121905.4222213292
1651,117024.32447307008
1652,96844.61922790713
1653,101278.60198356152
1654,150053.7256957565
1655,145896.47336225447
1656,145679.10485870353
1657,148026.78013040396
1658,152566.1366769713
1659,122484.69872047643
1660,144641.40397543574
1661,469222.88760723127
1662,405302.9924097111
1663,403694.057343384
1664,489280.91478661896
1665,319110.91519031103
1666,323065.22145011177
1667,400119.0350666734
1668,356317.4376040624
1669,307689.07674010337
1670,377165.9166883686
1671,257603.2545566215
1672,485655.6560516957
1673,318193.7061297609
1674,247299.6683027432
1675,188594.24450935557
1676,203081.98302769556
1677,201857.72359650748
1678,479781.4822624692
1679,407039.8108990634
1680,350127.694143291
