Id,SalePrice
1461,117668.49856737684
1462,160551.06192296118
1463,183004.01088350892
1464,194858.0221089797
1465,181244.24554310978
1466,175576.1900716083
1467,177500.2515854768
1468,169945.03598111775
1469,194030.75190345276
1470,123123.00310409887
1471,189174.633106518
1472,98139.11999584611
1473,96875.04022253929
1474,150320.36708955633
1475,126075.89683429507
1476,381759.1796947341
1477,245821.15290096216
1478,289832.2476700188
1479,296695.25031963486
1480,494888.6315662603
1481,330656.92602408514
1482,209446.52489048216
1483,173223.80144993064
1484,171004.20022936794
1485,180657.1595130853
1486,197414.8369047519
1487,337433.3769629211
1488,236057.28932822525
1489,196402.5938027824
1490,213709.42414588985
1491,193445.77994171184
1492,90961.90927062131
1493,183240.55503706454
1494,301188.27211454493
1495,292443.3617203095
1496,236839.7066281962
1497,186733.0136473898
1498,164449.63858151386
1499,160059.3244619726
1500,157744.50485214495
1501,181443.72962930746
1502,155322.24526236835
1503,286671.1919376481
1504,248057.30547405445
1505,232383.5062297789
1506,194158.29099006508
1507,242412.87547946998
1508,212628.7844284013
1509,164617.21251074746
1510,150389.39443197352
1511,146232.22376194736
1512,172442.30796450432
1513,136118.52321361448
1514,148907.59044482175
1515,187234.94821485205
1516,153101.6338765484
1517,162911.96152491053
1518,135254.00346746188
1519,215675.82240694566
1520,138212.9353720115
1521,137802.84053053425
1522,168319.59174773717
1523,110728.27269417698
1524,123289.80690892263
1525,123811.56421807427
1526,115768.65773801134
1527,107317.62727939119
1528,131685.1927028282
1529,149583.42563975128
1530,174384.2474031758
1531,111461.13062918908
1532,97806.55070116984
1533,146429.79758530602
1534,118162.57350796818
1535,148456.29508827944
1536,114581.19981941827
1537,65558.01949607146
1538,155799.3199788739
1539,178892.0966555944
1540,89512.5209487084
1541,139601.307068237
1542,128753.98123427649
1543,216760.55032457787
1544,81674.39988796643
1545,110902.64412034987
1546,126150.48880849393
1547,131610.92476952475
1548,134454.83760480507
1549,114479.2688262877
1550,136613.33571414446
1551,109920.803057749
1552,132696.15503401024
1553,140441.87052742825
1554,117919.99660383837
1555,171369.45936711488
1556,89695.73746609925
1557,104544.87844192573
1558,100719.10819738054
1559,91657.02880182806
1560,140610.35647874352
1561,135842.22292542522
1562,126556.07764589417
1563,122295.37510852978
1564,155829.27331631223
1565,146093.07061872876
1566,262361.2664828004
1567,71534.71107458664
1568,239146.4197466536
1569,144751.43284269742
1570,139201.13313346714
1571,126119.15074809933
1572,147393.1870133332
1573,234425.84421425994
1574,119040.49812002845
1575,219689.65099394
1576,251265.01509795073
1577,189466.71530156353
1578,157168.33287107214
1579,135610.6222586954
1580,191451.21221188558
1581,162067.42718457864
1582,131838.09164216358
1583,304404.28035709524
1584,224986.2822328763
1585,141698.26338510757
1586,66011.29908668235
1587,95651.72802230746
1588,155608.03803382016
1589,87987.1934209351
1590,137547.31505842556
1591,98827.52610959148
1592,125495.67717023697
1593,129042.58514319653
1594,137701.62105509042
1595,105368.2644122741
1596,241983.11342838692
1597,175683.86508066484
1598,196959.68731031896
1599,174550.31956706627
1600,171738.7780626741
1601,60360.153455932756
1602,106449.57326436958
1603,90443.07449505317
1604,263697.738023355
1605,255895.17079330573
1606,173967.25716583972
1607,167987.0216446309
1608,217165.79083653208
1609,181956.83907411134
1610,156481.28924916484
1611,149516.2799108743
1612,167606.38537086215
1613,161120.15686163405
1614,131240.6743728323
1615,92975.16845180147
1616,75248.80364634797
1617,90405.13463278335
1618,122357.01903759857
1619,145015.98866672014
1620,163189.33888327578
1621,132800.84195342532
1622,149746.69650975795
1623,271852.5583414169
1624,223695.57214532033
1625,120256.87120573314
1626,167313.470485105
1627,185502.93018708873
1628,285869.87368431425
1629,180348.76951747955
1630,346926.6323810859
1631,226859.3105487848
1632,247369.46827369713
1633,171583.24038049858
1634,192235.44215985027
1635,182054.97395710263
1636,153459.53097084007
1637,194194.0340408833
1638,199480.28792023935
1639,179914.54554479
1640,268427.7506492951
1641,175245.51506343554
1642,235248.58461336154
1643,235564.6154419479
1644,242408.58508452124
1645,196674.5388511808
1646,160496.38351129313
1647,160182.93732239763
1648,136697.25831051628
1649,141319.47672639816
1650,113375.16154791285
1651,122229.0323739393
1652,101125.00742080217
1653,104320.7248192523
1654,154389.55328053882
1655,146445.6613245221
1656,145512.9616651089
1657,152940.70314401525
1658,154999.52734168983
1659,131570.86705925874
1660,150307.7939818015
1661,421380.5553947147
1662,394209.72704637423
1663,391272.1566844363
1664,430636.5956901331
1665,304330.2051108899
1666,330540.52541468834
1667,370010.33409533073
1668,348683.81669661106
1669,290167.7099867928
1670,351745.6319378484
1671,257038.91639433938
1672,421994.5775852082
1673,298820.2182117911
1674,247661.33850132406
1675,181419.59897512794
1676,186975.41116815925
1677,208519.70549702513
1678,424520.9663447877
1679,388135.89470379637
1680,361031.3086220813
1681,249186.3843393091
1682,316585.1746920914
1683,181967.3969771151
1684,176057.5978423082
1685,173253.53952816798
1686,174432.88232017902
1687,169994.42207327468
1688,194197.30325933627
1689,197903.9982837228
1690,197907.10790724732
1691,179500.12665274445
1692,269513.46286490053
1693,169875.43382154798
1694,184050.55034598202
1695,166854.25577048547
1696,286557.53010663687
1697,170812.05241295465
1698,344475.2709361707
1699,317849.37458358647
1700,247547.64519552691
1701,282090.58467758546
1702,246274.98745180067
1703,253223.55517275172
1704,271437.53366889816
1705,236418.83281700965
1706,393909.32426905073
1707,210794.2281930973
1708,204857.92906964765
1709,266773.76291067066
1710,231003.5090656787
1711,263319.47796648275
1712,259153.35065116867
1713,260814.6747770144
1714,227240.08268631756
1715,211269.2891052268
1716,190229.04900646748
1717,180573.78587436644
1718,135290.25516763094
1719,202710.17989689534
1720,234059.43023347922
1721,165965.6681761594
1722,124202.11514172298
1723,154881.84295708855
1724,202124.57671916514
1725,231391.62700832562
1726,187214.8911488288
1727,160469.78287424936
1728,179741.68756017534
1729,171648.60758413942
1730,164741.76740942404
1731,122004.08719095444
1732,129625.66728101375
1733,115632.27811894738
1734,119117.47146100471
1735,132984.95895570086
1736,119206.46921227154
1737,328457.8375852488
1738,241728.22186374877
1739,251353.67374082966
1740,212810.51741584102
1741,188473.77510645715
1742,176012.59100725956
1743,178128.45708855247
1744,328477.4777460924
